1940.0 0.00
1960.0 0.12
1980.0 0.20
2000.0 0.30
2020.0 0.55
2040.0 0.74
2060.0 0.55
2080.0 0.77
2100.0 0.85
2120.0 0.90
2140.0 0.94
2160.0 0.94
2180.0 0.95
2200.0 0.94
2220.0 0.96
2240.0 0.98
2260.0 0.97
2280.0 0.96
2300.0 0.91
2320.0 0.88
3840.0 0.00
