7000.0 0.00
7100.0 0.06
7200.0 0.26
7300.0 0.49
7400.0 0.68
7500.0 0.78
7700.0 0.84
7900.0 0.86
8100.0 0.85
8500.0 0.84
9000.0 0.80
1000.0 0.61
1100.0 0.19
1200.0 0.01
